year_month,land_avg_temp,land_max_temp,land_min_temp,land_ocean_avg_temp,north_min_temp_anomoly,north_max_temp_anomoly,north_mean_temp_anomoly,global_avg_co2,seaice_extent
1998-02,4.826,10.475,-0.768,14.611,1.925,1.684,1.804,365.98,15.74582143
1998-03,6.023,11.888,0.301,14.958,1.012,0.682,0.812,367.24,15.59809677
1998-04,9.358,15.255,3.439,15.884,1.276,1.446,1.328,368.66,14.89193333
1998-05,12.291,18.182,6.372,16.671,1.013,0.974,0.954,369.42,13.58983871
1998-06,14.521,20.404,8.778,17.289,1.188,0.976,1.033,368.99,11.7057
1998-07,15.34,20.972,9.715,17.609,1.224,1.083,1.114,367.82,9.41516129
1998-08,14.874,20.505,9.344,17.491,1.212,1.044,1.073,365.95,7.508870968
1998-09,12.673,18.336,7.152,16.657,1.075,0.776,0.886,364.02,6.536033333
1998-10,9.941,15.506,4.45,15.768,0.936,0.654,0.74,364.4,8.451870968
1998-11,6.404,11.872,1.039,14.697,0.443,0.341,0.342,365.52,10.4406
1998-12,4.669,10.083,-0.656,14.214,1.243,1.325,1.276,367.13,12.75864516
1999-01,3.544,8.877,-1.732,13.933,1.208,0.968,1.112,368.18,14.3593871
1999-02,4.694,10.4,-0.957,14.367,2.115,2.093,2.085,369.12,15.30892857
1999-03,5.53,11.4,-0.274,14.676,0.214,0.31,0.223,369.68,15.39767742
1999-04,8.838,14.807,2.931,15.572,0.952,1.129,1.014,370.99,15.0839
1999-05,11.706,17.613,5.824,16.298,0.62,0.653,0.609,370.96,13.75096774
1999-06,14.031,19.831,8.205,16.957,0.645,0.609,0.579,370.3,11.77916667
1999-07,14.853,20.578,9.24,17.218,0.757,0.623,0.64,369.45,9.488290323
1999-08,14.348,20.158,8.696,17.1,0.647,0.534,0.521,366.9,7.225580645
1999-09,12.723,18.472,7.109,16.605,0.755,0.614,0.649,364.81,6.116866667
1999-10,9.997,15.583,4.491,15.675,0.85,0.64,0.688,365.37,8.602806452
1999-11,6.592,12.121,1.107,14.673,0.808,0.897,0.811,366.72,10.79646667
1999-12,4.565,9.953,-0.692,14.13,1.483,1.527,1.432,368.1,12.64119355
2000-01,2.95,8.349,-2.322,13.773,0.849,0.558,0.647,369.29,14.22035484
2000-02,4.184,9.863,-1.371,14.266,1.657,1.489,1.566,369.55,15.14148276
2000-03,6.219,12.205,0.376,14.846,1.305,1.577,1.441,370.6,15.22483871
2000-04,9.552,15.534,3.68,15.762,1.554,1.872,1.684,371.82,14.55816667
2000-05,11.874,17.721,5.997,16.395,0.945,0.995,0.931,371.58,13.15267742
2000-06,14.06,19.847,8.243,17,0.634,0.615,0.603,371.7,11.66523333
2000-07,14.848,20.665,9.098,17.242,0.677,0.691,0.627,369.86,9.513
2000-08,14.519,20.308,8.796,17.243,0.696,0.778,0.698,368.13,7.168322581
2000-09,12.547,18.373,6.822,16.613,0.401,0.474,0.418,367,6.246066667
2000-10,9.486,15.069,4,15.588,0.354,-0.012,0.125,367.03,8.379419355
2000-11,6.312,11.67,0.996,14.632,0.202,-0.088,-0.022,368.37,10.3211
2000-12,3.863,9.182,-1.333,13.968,0.217,0.049,0.104,369.67,12.63725806
2001-01,3.336,8.827,-2.078,13.936,0.919,0.806,0.862,370.59,14.2026129
2001-02,3.72,9.486,-1.997,14.179,0.415,0.53,0.504,371.51,15.21114286
2001-03,6.208,12.131,0.411,14.982,1.399,1.389,1.398,372.46,15.51632258
2001-04,9.245,15.174,3.234,15.808,0.883,1.116,1.031,373.37,14.85683333
2001-05,12.271,18.185,6.35,16.569,1.163,1.354,1.216,373.84,13.5096129
2001-06,14.11,19.962,8.218,17.151,0.688,0.681,0.662,373.22,11.45593333
2001-07,15.161,20.923,9.428,17.45,0.869,0.898,0.858,371.5,9.070354839
2001-08,14.427,20.332,8.664,17.294,0.977,1.072,0.966,369.61,7.460806452
2001-09,12.736,18.581,7.07,16.758,0.768,0.792,0.723,368.18,6.732166667
2001-10,9.935,15.578,4.353,15.831,0.901,0.741,0.735,368.45,8.298290323
2001-11,7.319,12.89,1.92,15.011,1.708,1.763,1.63,369.76,10.65783333
2001-12,4.507,9.841,-0.685,14.241,1.131,0.872,0.916,371.24,12.49074194
2002-01,4.026,9.459,-1.322,14.258,1.893,1.596,1.746,372.53,14.2726129
2002-02,4.704,10.435,-0.948,14.505,2.228,2.207,2.213,373.2,15.34235714
2002-03,6.772,12.775,0.894,15.198,1.81,1.82,1.761,374.12,15.34890323
2002-04,9.229,15.146,3.308,15.818,0.623,0.571,0.577,375.02,14.29943333
2002-05,12.248,18.157,6.199,16.605,0.459,0.681,0.62,375.76,12.9706129
2002-06,14.084,19.912,8.184,17.11,0.891,0.884,0.892,375.52,11.5834
2002-07,15.354,21.199,9.409,17.487,0.946,1.116,1.054,374.01,9.27416129
2002-08,14.56,20.444,8.807,17.328,0.658,0.817,0.743,371.85,6.599
2002-09,12.95,18.785,7.16,16.799,0.731,0.909,0.833,370.75,5.827133333
2002-10,9.988,15.599,4.484,15.859,0.767,0.258,0.427,370.55,8.161903226
2002-11,6.892,12.48,1.389,14.856,1.087,0.955,0.976,372.25,10.34186667
2002-12,4.038,9.357,-1.189,14.127,0.433,0.033,0.281,373.79,12.60845161
2003-01,3.981,9.558,-1.481,14.207,1.507,1.567,1.559,374.88,14.39083871
2003-02,4.085,9.749,-1.48,14.359,0.957,0.665,0.823,375.64,15.19314286
2003-03,6.048,11.972,0.215,14.973,0.92,0.875,0.886,376.45,15.48490323
2003-04,9.154,15.033,3.209,15.774,0.816,0.828,0.839,377.73,14.51206667
2003-05,12.153,18.118,6.208,16.567,0.961,1.079,1.007,378.6,13.01606452
2003-06,14.017,19.77,8.222,17.104,0.685,0.542,0.593,378.28,11.60403333
2003-07,14.983,20.757,9.223,17.423,0.806,0.745,0.763,376.7,9.214774194
2003-08,14.691,20.48,8.974,17.402,1.102,1.115,1.086,374.38,6.935870968
2003-09,12.911,18.692,7.221,16.839,0.977,0.904,0.903,373.17,6.1161
2003-10,10.424,16.115,4.74,15.997,1.447,1.358,1.369,373.14,7.848290323
2003-11,6.727,12.203,1.347,14.838,0.941,0.542,0.687,374.66,10.12533333
2003-12,5.133,10.545,-0.179,14.436,1.733,1.607,1.631,375.99,12.58835484
2004-01,3.525,8.901,-1.65,14.097,1.318,0.715,1.013,377,14.02641935
2004-02,4.499,10.171,-1.182,14.488,1.628,1.487,1.574,377.87,14.91437931
2004-03,6.321,12.275,0.376,14.992,1.343,1.444,1.417,378.88,14.99258065
2004-04,9.249,15.132,3.285,15.811,0.731,0.842,0.811,380.35,13.98733333
2004-05,11.571,17.296,5.707,16.383,0.621,0.462,0.544,380.62,12.55841935
2004-06,13.889,19.66,8.035,17.006,0.545,0.403,0.45,379.69,11.44706667
2004-07,14.312,20.087,8.624,17.227,0.461,0.441,0.418,377.47,9.431354839
2004-08,14.188,20.011,8.382,17.266,0.439,0.442,0.406,376.01,6.85483871
2004-09,12.642,18.451,6.907,16.745,0.665,0.636,0.638,374.25,5.9845
2004-10,10.127,15.843,4.511,15.889,0.908,0.744,0.8,374.46,7.925290323
2004-11,7.315,12.796,1.91,15.022,1.676,1.429,1.511,376.16,10.34326667
2004-12,4.257,9.593,-0.932,14.161,0.505,0.185,0.307,377.51,12.55358065
2005-01,3.808,9.026,-1.377,14.159,1.651,0.803,1.246,378.46,13.66145161
2005-02,3.92,9.508,-1.534,14.293,1.107,0.337,0.725,379.73,14.37285714
2005-03,6.544,12.316,0.813,15.106,1.687,1.258,1.484,380.77,14.6866129
2005-04,9.618,15.551,3.697,15.978,1.421,1.466,1.41,382.29,14.08983333
2005-05,12.226,17.995,6.392,16.629,1.136,0.955,1.017,382.45,12.91109677
2005-06,14.476,20.104,8.863,17.248,1.272,0.81,0.984,382.21,11.16203333
2005-07,15.19,20.88,9.569,17.503,1.129,0.857,0.948,380.74,8.648741935
2005-08,14.51,20.25,8.934,17.375,0.904,0.632,0.715,378.74,6.301129032
2005-09,13.217,19.11,7.412,16.903,1.18,1.406,1.242,376.7,5.503766667
2005-10,10.601,16.235,5.004,16.025,1.475,1.248,1.369,377,7.351967742
2005-11,7.423,12.944,1.988,15.005,1.811,1.618,1.679,378.35,10.21633333
2005-12,4.878,10.279,-0.395,14.327,1.374,1.16,1.236,380.11,12.2276129
2006-01,3.286,8.617,-1.942,13.99,0.912,0.407,0.638,381.38,13.46558065
2006-02,4.43,10.124,-1.229,14.435,1.58,1.43,1.49,382.2,14.32496429
2006-03,6.329,12.239,0.56,14.966,1.369,1.382,1.365,382.67,14.42096774
2006-04,9.055,15.004,3.081,15.729,0.776,0.966,0.876,384.61,13.90586667
2006-05,11.786,17.65,5.791,16.463,1.09,1.059,1.042,385.03,12.51735484
2006-06,14.443,20.317,8.53,17.216,1.186,1.343,1.245,384.05,10.9195
2006-07,15.042,20.905,9.288,17.419,0.895,0.949,0.904,382.46,8.45983871
2006-08,14.913,20.79,9.147,17.479,0.965,0.96,0.929,380.41,6.495612903
2006-09,12.875,18.779,7.081,16.792,0.899,1.069,0.97,378.85,5.862433333
2006-10,10.289,15.925,4.796,15.935,1.35,1.02,1.171,379.13,7.541096774
2006-11,6.955,12.448,1.518,14.931,1.087,0.805,0.914,380.18,9.658733333
2006-12,4.987,10.346,-0.243,14.407,1.873,1.569,1.71,381.82,11.95467742
2007-01,4.579,10.084,-0.818,14.417,2.554,2.449,2.51,382.89,13.70303226
2007-02,4.221,10.039,-1.503,14.408,1.252,1.189,1.212,383.9,14.51325
2007-03,6.485,12.483,0.517,15.017,1.328,1.375,1.314,384.58,14.54209677
2007-04,9.823,15.807,3.88,15.93,1.675,1.708,1.655,386.5,13.8452
2007-05,12.518,18.395,6.568,16.629,1.168,1.23,1.151,386.56,12.77967742
2007-06,14.309,20.223,8.37,17.168,0.927,0.945,0.895,386.1,11.22006667
2007-07,15.23,21.108,9.482,17.485,1.017,0.932,0.923,384.5,7.94283871
2007-08,14.752,20.641,9.032,17.339,1.142,1.125,1.067,381.99,5.342322581
2007-09,12.93,18.838,7.18,16.737,0.873,0.865,0.851,380.96,4.267266667
2007-10,10.332,16.134,4.609,15.867,1.137,1.162,1.135,381.12,6.039709677
2007-11,7.084,12.772,1.478,14.821,1.101,1.339,1.159,382.45,9.760166667
2007-12,4.523,9.873,-0.684,14.11,1.313,0.986,1.112,383.94,12.03396774
2008-01,2.844,8.155,-2.383,13.719,0.432,-0.067,0.219,385.52,13.88725806
2008-02,3.576,9.351,-2.106,14.061,0.637,0.706,0.685,385.82,14.95344828
2008-03,6.906,12.992,0.879,15.077,1.995,2.465,2.195,386.03,15.17890323
2008-04,9.295,15.42,3.175,15.735,0.814,1.183,0.983,387.09,14.35193333
2008-05,12.054,17.989,6.053,16.497,0.911,0.952,0.894,388.54,12.974
2008-06,14.145,19.973,8.266,17.077,0.902,0.946,0.902,387.76,11.20833333
2008-07,15.174,21.006,9.407,17.449,0.866,0.79,0.768,386.36,8.677935484
2008-08,14.377,20.176,8.594,17.282,0.836,0.827,0.767,384.09,5.913064516
2008-09,12.802,18.629,7.116,16.757,0.791,0.488,0.614,383.19,4.687433333
2008-10,10.399,16.038,4.847,15.931,1.426,1.115,1.24,382.99,7.349870968
2008-11,7.224,12.738,1.796,14.919,1.553,1.43,1.436,384.19,10.34286667
2008-12,4.385,9.834,-0.946,14.151,0.815,0.807,0.76,385.56,12.35848387
2009-01,3.687,9.176,-1.756,14.091,1.328,1.242,1.253,386.94,13.91370968
2009-02,4.094,9.822,-1.545,14.267,1.269,1.14,1.192,387.48,14.81153571
2009-03,6.086,12.065,0.132,14.873,0.948,0.937,0.907,388.82,14.9836129
2009-04,9.367,15.377,3.32,15.819,1.007,1.2,1.092,389.55,14.49563333
2009-05,12.112,18.01,6.141,16.571,0.663,0.775,0.694,390.14,13.18670968
2009-06,14.201,20.056,8.3,17.26,0.779,0.794,0.77,389.48,11.32026667
2009-07,15.231,21.085,9.456,17.578,0.685,0.813,0.744,388.03,8.465451613
2009-08,14.655,20.577,8.855,17.427,0.72,0.866,0.752,386.11,6.135741935
2009-09,13.153,19.006,7.397,16.864,1.228,1.311,1.24,384.74,5.261633333
2009-10,10.136,15.79,4.563,15.91,1.083,0.754,0.895,384.43,6.920322581
2009-11,7.031,12.574,1.64,14.968,1.053,0.802,0.879,386.02,9.771733333
2009-12,4.31,9.661,-0.94,14.298,0.679,0.38,0.483,387.42,12.19987097
2010-01,3.737,9.245,-1.677,14.208,1.185,1.093,1.119,388.71,13.73906452
2010-02,4.399,10.034,-1.107,14.517,1.498,1.046,1.242,390.2,14.58142857
2010-03,6.738,12.669,0.796,15.223,1.676,1.732,1.671,391.17,15.13670968
2010-04,9.671,15.616,3.759,16.039,1.584,1.693,1.626,392.46,14.65873333
2010-05,12.406,18.173,6.524,16.732,1.381,1.255,1.301,393,12.86609677
2010-06,14.421,20.252,8.489,17.271,1.257,1.286,1.25,392.15,10.5851
2010-07,15.213,20.97,9.551,17.532,1.406,1.279,1.257,390.2,8.074677419
2010-08,14.768,20.656,8.984,17.412,1.318,1.326,1.258,388.35,5.874903226
2010-09,12.863,18.603,7.252,16.761,1.037,0.828,0.884,386.85,4.865066667
2010-10,10.442,16.115,4.905,15.939,1.534,1.242,1.324,387.24,6.983903226
2010-11,7.487,13.168,1.95,14.995,2.057,2.181,2.026,388.67,9.613966667
2010-12,4.292,9.887,-1.139,14.117,0.571,0.847,0.637,389.79,11.83083871
2011-01,3.282,8.722,-2.034,13.928,0.804,0.576,0.702,391.33,13.46396774
2011-02,3.743,9.435,-1.906,14.193,0.705,0.578,0.623,391.86,14.36303571
2011-03,6.101,11.963,0.314,14.88,1.285,1.174,1.163,392.6,14.54651613
2011-04,9.483,15.45,3.524,15.832,1.303,1.398,1.336,393.25,14.1078
2011-05,11.986,17.917,6.023,16.523,0.919,1.077,0.969,394.19,12.68077419
2011-06,14.37,20.231,8.48,17.203,1.283,1.12,1.161,393.74,10.74866667
2011-07,15.482,21.32,9.684,17.568,1.122,1.207,1.095,392.51,7.724387097
2011-08,15.012,20.922,9.208,17.475,1.07,1.154,1.039,390.13,5.502451613
2011-09,12.912,18.89,6.998,16.762,0.927,1.144,1.028,389.08,4.561333333
2011-10,10.352,16.075,4.85,15.873,1.485,1.266,1.331,388.99,6.464548387
2011-11,6.814,12.395,1.432,14.799,0.892,0.66,0.679,390.28,9.7718
2011-12,4.655,10.098,-0.641,14.198,1.332,1.177,1.193,391.86,12.15358065
2012-01,3.157,8.691,-2.233,13.859,0.818,0.648,0.671,393.12,13.72941935
2012-02,3.628,9.379,-2.067,14.164,0.665,0.41,0.491,393.86,14.55334483
2012-03,6.023,12.025,0.075,14.863,0.91,1.01,0.923,394.4,15.19625806
2012-04,9.676,15.679,3.689,15.881,1.726,1.771,1.746,396.18,14.62576667
2012-05,12.59,18.611,6.461,16.699,1.416,1.713,1.551,396.74,13.01180645
2012-06,14.492,20.43,8.505,17.252,1.456,1.572,1.527,395.71,10.67453333
2012-07,15.076,21.006,9.229,17.45,1.258,1.353,1.279,394.36,7.671774194
2012-08,14.72,20.709,8.84,17.42,0.942,1.135,1.004,392.39,4.723290323
2012-09,13.04,19.074,7.176,16.882,0.988,1.302,1.096,391.13,3.5656
2012-10,10.428,16.203,4.765,16.019,1.132,0.986,1.03,391.05,5.885870968
2012-11,7.156,12.689,1.796,15.001,1.349,1.021,1.113,392.98,9.387966667
2012-12,4.102,9.498,-1.162,14.138,0.158,-0.055,-0.008,394.34,12.0063871
2013-01,3.685,9.255,-1.726,14.117,1.102,1.018,1.056,395.55,13.70264516
2013-02,4.222,9.95,-1.472,14.359,1.394,1.143,1.246,396.8,14.72353571
2013-03,6.261,12.328,0.174,14.952,0.957,1.415,1.17,397.43,15.03203226
2013-04,9.044,15.084,3.055,15.749,0.799,0.833,0.804,398.41,14.29873333
2013-05,12.195,18.107,6.263,16.609,1.076,1.252,1.14,399.78,12.99725806
2013-06,14.568,20.44,8.685,17.257,1.052,1.15,1.099,398.6,11.36013333
2013-07,15.003,20.737,9.33,17.503,0.836,0.771,0.771,397.32,8.131677419
2013-08,14.742,20.596,9.014,17.462,0.941,0.827,0.868,395.2,6.013516129
2013-09,13.154,18.947,7.482,16.894,0.923,0.68,0.749,393.45,5.208266667
2013-10,10.256,15.994,4.663,15.905,1.111,0.907,0.964,393.7,7.45483871
2013-11,7.424,12.965,2.016,15.107,1.765,1.55,1.602,395.16,9.939033333
2013-12,4.724,10.083,-0.548,14.339,1.203,0.979,1.007,396.84,12.18425806
2014-01,3.732,9.327,-1.755,14.136,1.204,1.319,1.256,397.85,13.64748387
2014-02,3.5,9.146,-2.08,14.157,0.54,0.276,0.401,398.01,14.41757143
2014-03,6.378,12.367,0.436,15.09,1.613,1.757,1.672,399.71,14.75751613
2014-04,9.589,15.529,3.617,16.038,1.375,1.611,1.534,401.33,14.08786667
2014-05,12.582,18.362,6.613,16.804,1.081,1.11,1.118,401.78,12.70070968
2014-06,14.335,20.126,8.473,17.303,1.007,0.942,0.981,401.25,11.0326
2014-07,14.873,20.711,9.112,17.508,0.771,0.797,0.793,399.11,8.108451613
2014-08,14.875,20.79,9.047,17.607,0.975,1.126,0.984,397.03,6.077870968
2014-09,13.091,18.865,7.399,16.975,0.851,0.718,0.731,395.38,5.219933333
2014-10,10.33,16.066,4.689,16.029,1.068,0.837,0.905,396.07,7.232451613
2014-11,6.713,12.284,1.313,14.899,0.765,0.584,0.614,397.28,10.1146
2014-12,4.85,10.19,-0.331,14.41,1.687,1.287,1.458,398.91,12.35258065
2015-01,3.881,9.432,-1.518,14.255,1.711,1.633,1.654,399.98,13.60232258
2015-02,4.664,10.497,-1.138,14.564,1.704,1.718,1.7,400.35,14.40064286
2015-03,6.74,12.659,0.894,15.193,1.937,1.795,1.866,401.52,14.37051613
2015-04,9.313,15.224,3.402,15.962,1.123,1.239,1.188,403.15,13.89316667
2015-05,12.312,18.181,6.313,16.774,1.255,1.437,1.364,403.96,12.46809677
2015-06,14.505,20.364,8.627,17.39,1.226,1.274,1.265,402.8,10.8789
2015-07,15.051,20.904,9.326,17.611,0.927,1.022,0.976,401.29,8.377870968
2015-08,14.755,20.699,9.005,17.589,1.055,1.199,1.112,398.93,5.598741935
2015-09,12.999,18.845,7.199,17.049,1.284,1.257,1.25,397.63,4.615766667
2015-10,10.801,16.45,5.232,16.29,1.549,1.168,1.352,398.29,6.966225806
2015-11,7.433,12.892,2.157,15.252,1.753,1.194,1.44,400.16,9.846166667
2015-12,5.518,10.725,0.287,14.774,2.355,1.733,2.023,401.85,12.04477419
2016-01,,,,,2.052,1.716,1.915,402.5,13.45677419
2016-02,,,,,2.72,2.805,2.759,404.07,14.20272414
2016-03,,,,,2.97,2.725,2.877,404.87,14.39993548
2016-04,,,,,2.073,2.085,2.115,407.42,13.68126667
2016-05,,,,,1.371,1.249,1.366,407.72,11.92441935
2016-06,,,,,1.363,1.428,1.411,406.81,10.4129
2016-07,,,,,1.313,1.137,1.206,404.4,7.937548387
2016-08,,,,,1.321,1.395,1.376,402.26,5.370548387
2016-09,,,,,1.523,1.554,1.53,401.05,4.5285
2016-10,,,,,1.217,0.637,0.941,401.6,6.081645161
2016-11,,,,,1.13,1.022,1.085,403.53,8.657833333
2016-12,,,,,1.298,1.155,1.22,404.44,11.45941935
2017-01,,,,,1.959,1.776,1.911,406.17,13.19012903
2017-02,,,,,2.277,2.079,2.18,406.47,14.11942857
2017-03,,,,,2.371,2.275,2.335,407.23,14.29006452
2017-04,,,,,1.531,1.49,1.561,409.03,13.75346667
2017-05,,,,,1.14,1.186,1.206,409.69,12.63045161
2017-06,,,,,1.104,1.11,1.117,408.89,10.7564
2017-07,,,,,1.015,1.105,1.069,407.13,7.939354839
2017-08,,,,,1.181,1.218,1.152,405.12,5.480645161
2017-09,,,,,1.17,1.104,1.127,403.37,4.8219
2017-10,,,,,1.221,1.041,1.123,403.63,6.767129032
2017-11,,,,,1.296,1.194,1.243,405.12,9.492833333
2017-12,,,,,1.842,1.668,1.743,406.81,11.74267742
2018-01,,,,,1.318,1.191,1.271,407.96,13.07735484
2018-02,,,,,1.371,1.388,1.38,408.32,13.96725
2018-03,,,,,1.484,1.811,1.722,409.39,14.29758065
2018-04,,,,,0.896,1.293,1.116,410.25,13.69606667
2018-05,,,,,0.993,1.275,1.176,411.24,12.23203226
2018-06,,,,,1.149,1.137,1.118,410.79,10.7775
2018-07,,,,,1.212,1.195,1.208,408.7,8.268096774
2018-08,,,,,1.062,1.071,1.049,406.97,5.614806452
2018-09,,,,,1.078,0.931,0.976,405.52,4.785233333
2018-10,,,,,1.502,1.189,1.332,406,6.134096774
2018-11,,,,,1.18,0.68,0.877,408.02,9.823133333
2018-12,,,,,1.325,0.853,1.099,409.08,11.86148387
2019-01,,,,,,1.492,1.553,410.83,13.56722581
2019-02,,,,,,0.971,1.205,411.75,14.39367857
2019-03,,,,,,2.187,2.209,411.97,14.57364516
2019-04,,,,,,1.626,1.624,413.33,13.43443333
2019-05,,,,,,1.11,1.111,414.64,12.18590323
2019-06,,,,,,1.364,1.333,413.93,10.5936
2019-07,,,,,,,1.09,411.74,7.589322581
2019-08,,,,,,,1.134,409.95,5.026322581
2019-09,,,,,,,1.364,408.54,4.3639
2019-10,,,,,,,1.437,408.52,5.734903226
2019-11,,,,,,,1.137,410.25,9.352833333
2019-12,,,,,,,1.746,411.76,11.90309677
2020-01,,,,,,,2.398,413.39,13.64887097
2020-02,,,,,,,2.651,414.11,14.685
2020-03,,,,,,,2.413,414.51,14.77729032
2020-04,,,,,,,1.726,416.21,13.7311
2020-05,,,,,,,1.559,417.07,12.36041935
2020-06,,,,,,,1.28,416.38,10.57736667
2020-07,,,,,,,,414.38,7.278774194
2020-08,,,,,,,,412.55,5.084645161
2020-09,,,,,,,,411.29,3.924433333
2020-10,,,,,,,,411.28,5.28483871
,,,,,,,,,8.358266667